0,7,Perfiles,Sesiones por Perfil,0,2,Resumen,0,0,NULL,#737F8B,#FFFFFF,1,0,2026-02-13 21:19:15.197,NULL,2026-02-13 21:19:15.197,NULL,2026-02-13 21:19:15.197
0,7,Periodo,Usuarios nuevos por periodo,0,4,Resumen,0,0,NULL,#737F8B,#FFFFFF,1,0,2026-02-13 21:19:15.457,NULL,2026-02-13 21:19:15.457,NULL,2026-02-13 21:19:15.457
0,7,Razon_Social,Sesiones por razón social,0,1,Resumen,0,0,NULL,#737F8B,#FFFFFF,1,0,2026-02-13 21:19:15.080,NULL,2026-02-13 21:19:15.080,NULL,2026-02-13 21:19:15.080
0,7,Uso_SO,Sesiones por Uso Sistema Operativo (SO),0,3,Resumen,0,0,NULL,#737F8B,#FFFFFF,1,0,2026-02-13 21:19:15.303,NULL,2026-02-13 21:19:15.303,NULL,2026-02-13 21:19:15.303
0,8,Altas_Bajas,NombrePestana,1,0,NULL,NULL,NULL,Derecha,#969696,#FFFFFF,1,0,2026-02-13 21:19:15.580,NULL,2026-02-13 21:19:15.580,NULL,2026-02-13 21:19:15.580
0,8,Modificaciones,NombrePestana,1,1,NULL,NULL,NULL,Derecha,#969696,#FFFFFF,1,0,2026-02-13 21:19:15.707,NULL,2026-02-13 21:19:15.707,NULL,2026-02-13 21:19:15.707
0,11,Concentrada,NULL,0,1,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,ConteoParentesco,NULL,0,10,Conteo por parentesco,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,CuadrosPrimas,NULL,0,8,Cuadros de primas netas,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,Desglosada,NULL,0,2,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,Dispersiones,NULL,0,5,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,Informacion,NULL,0,0,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,Liquidaciones,NULL,0,4,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,PlanesParentesco,NULL,0,11,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,SubtotalesRamo,NULL,0,7,Subtotales por ramo,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,TotalOpcion,NULL,0,9,Total por opcion,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,TotalPlan,NULL,0,6,Total por plan,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
0,11,Transacciones,NULL,0,3,NULL,0,0,Izquierda,Gray,White,1,0,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630,NULL,2026-08-25 00:48:11.630
64,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:56.870,NULL,2026-08-17 14:26:56.870,NULL,2026-08-17 14:26:56.870
64,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887
64,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.870,NULL,2026-08-17 14:26:56.870,NULL,2026-08-17 14:26:56.870
66,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887
66,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887
66,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887,NULL,2026-08-17 14:26:56.887
67,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:56.900,NULL,2026-08-17 14:26:56.900,NULL,2026-08-17 14:26:56.900
67,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.997,NULL,2026-08-17 14:26:56.997,NULL,2026-08-17 14:26:56.997
67,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:56.917,NULL,2026-08-17 14:26:56.917,NULL,2026-08-17 14:26:56.917
71,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:57.090,NULL,2026-08-17 14:26:57.090,NULL,2026-08-17 14:26:57.090
71,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.260,NULL,2026-08-17 14:26:57.260,NULL,2026-08-17 14:26:57.260
71,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.183,NULL,2026-08-17 14:26:57.183,NULL,2026-08-17 14:26:57.183
72,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:57.357,NULL,2026-08-17 14:26:57.357,NULL,2026-08-17 14:26:57.357
72,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.510,NULL,2026-08-17 14:26:57.510,NULL,2026-08-17 14:26:57.510
72,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.450,NULL,2026-08-17 14:26:57.450,NULL,2026-08-17 14:26:57.450
73,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:57.607,NULL,2026-08-17 14:26:57.607,NULL,2026-08-17 14:26:57.607
73,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.777,NULL,2026-08-17 14:26:57.777,NULL,2026-08-17 14:26:57.777
73,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.700,NULL,2026-08-17 14:26:57.700,NULL,2026-08-17 14:26:57.700
77,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:57.870,NULL,2026-08-17 14:26:57.870,NULL,2026-08-17 14:26:57.870
77,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.090,NULL,2026-08-17 14:26:58.090,NULL,2026-08-17 14:26:58.090
77,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:57.950,NULL,2026-08-17 14:26:57.950,NULL,2026-08-17 14:26:57.950
89,3,GMM,NombrePestana,1,0,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.200,NULL,2026-08-17 14:26:58.200,NULL,2026-08-17 14:26:58.200
89,3,Opcionales,NombrePestana,1,2,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.467,NULL,2026-08-17 14:26:58.467,NULL,2026-08-17 14:26:58.467
89,3,Vida,NombrePestana,1,1,NULL,0,0,Derecha,Blue,NULL,1,25,2026-08-17 14:26:58.357,NULL,2026-08-17 14:26:58.357,NULL,2026-08-17 14:26:58.357
90,3,GMM,NombrePestana,1,0,NULL,0,0,Izquierda,Blue,NULL,1,25,2026-08-17 14:26:58.560,NULL,2026-08-17 14:26:58.560,NULL,2026-08-17 14:26:58.560
