1671,2026-08-21 02:36:52.873,sabana_vida_sp_def_16,"dTipoSabana=2 and CSPestana=0 AND poidempresa=@idEmpresa  AND ISNULL(SO.SOFechaAprovacion,cast(getdate() As Date)) >= @FechaIni  AND ISNULL(SO.SOFechaAprovacion,cast(getdate() As Date)) <= @FechaFin  AND POS.POidEstatus in (1,3,10)  AND POS.POidvigencia=@idVigencia AND EM.EMNumeroEmpleado not like 'test%'  AND (@Confidencial = 1 OR EM.EMidSalarioConfidencial = 0)  AND 1=0 -- Flujo redundante: la segunda insercion consolida Vida como legacy.   INSERT INTO dbo.#PlanesSabanaVida (NombrePestana,T"
1670,2026-08-21 02:36:52.843,sabana_vida_sp_def_15,"o.ff_Plan PL ON PL.plidplan=PO.POidplan  INNER JOIN dbo.ff_Empleado EM ON EM.ID=POS.poidempleado  INNER JOIN dbo.ff_Parentesco PA ON PA.PAidparentesco=EM.EMidparentesco  INNER JOIN dbo.ff_ConfiguracionSabana CS ON CS.CSidPlanOpcion=POS.POidplanopcion  INNER JOIN dbo.ff_Solicitud SO ON SO.SOidSolicitud=POS.POidSolicitud and SOIDEstatus in(1,3,10)  INNER JOIN dbo.ff_Sexo SE ON EM.EMidsexo=SE.SEidSexo  INNER JOIN dbo.ff_Perfil pe on EM.EMIdPerfil=PEIdPerfil  WHERE CS.CSIdEstatus=1 AND CS.CSi"
1669,2026-08-21 02:36:52.827,sabana_vida_sp_def_14,"   isnull(emCalleFiscal,'') as Calle, isnull(EMColoniaFisico,'') as NumExt, isnull(EMCalleFisico,'') as NumInt, isnull(emColoniaFiscal,'') as Colonia,   isnull(EMMunicipioDelegacionFiscal,'') as Del_Municipio,   EstadoFiscal=(Select esDescripcion from ff_Estado where esidEstado=emEstadofiscal),   isnull(''+emcodigoPostalFiscal,'') as CP  FROM dbo.ff_PlanOpcionSeleccion POS  INNER JOIN dbo.ff_PlanOpcion PO ON POS.poidplanopcion=PO.POidplanopcion AND POS.POIdEstatus in (1,3,10)  INNER JOIN db"
1668,2026-08-21 02:36:52.797,sabana_vida_sp_def_13,"M.EMSalarioBase, SE.SEDescripcion, EM.EMEdad, EMOficina, EM.Id as ID, INFO=ISNULL(em.Desarrollo,''),   (Select RTRIM(TEDescripcion) from ff_tablaencabezadoDetalle WHERE TEIDDetalle=EMOficina    AND TEEnClave=(Select ENClave from ff_tablaencabezado WHERE ENNombreCampo='EMOFICINA' AND ENIdEstatus=1 AND ENIdEmpresa=EM.EMIdEmpresa)) as Oficina,   EMArea, EMIdCentroCostos, EMArchivoInformacion as Ubicacion, RTRIM(emrfc) as RFC, POS.POIDVigencia, SOIdSolicitud as POIdSolicitud, PENombre as Perfil, "
1667,2026-08-21 02:36:52.780,sabana_vida_sp_def_12,"=POS.POEdad and TCidEstatus=1             and ppp.TCIdSexo=EM.EMIdSexo AND ppp.TCIdPlanOpcion=POS.POIDPlanOpcion)        else (SELECT CONVERT(CHAR(20),SUM(coalesce(TCPrimaNeta,0)),103) from ff_TarifaCosto_hist ppp              WHERE ppp.TCidParentesco=EM.EMIdParentesco and ppp.TCEdad=POS.POEdad and TCidEstatus=1              and ppp.TCIdSexo=EM.EMIdSexo AND ppp.TCIdPlanOpcion=POS.POIDPlanOpcion) end as PrimaNeta,   CONVERT(CHAR(20),(POCostoRestante),103) as Costo,   SO.SONumeroSolicitud, E"
1666,2026-08-21 02:36:52.750,sabana_vida_sp_def_11,"EM.EMNombre1,'')) As EMNombre1, RTRIM(ISNULL(EM.EMNombre2,'')) as EMNombre2,   ISNULL(EM.EMNombre1,'')+ SPACE(1)+ ISNULL(EM.EMNombre2,'') as Nombres, EM.EMIdParentesco,   convert(char(10),EM.EMFechaNacimiento,103) AS EMFechaNacimiento,   convert(char(10),EM.EMFechaAntiguedadGMM, 103) AS EMFechaIngresoEmpresa,   case when @SOIdEstatus=1 then (SELECT CONVERT(CHAR(20),SUM(coalesce(TCPrimaNeta,0)),103) from ff_TarifaCosto ppp             WHERE ppp.TCidParentesco=EM.EMIdParentesco and ppp.TCEdad"
1665,2026-08-21 02:36:52.733,sabana_vida_sp_def_10,"rentesco,EMFechaNacimiento,EMFechaIngresoEmpresa,PrimaNeta,Costo,   SONumeroSolicitud,EMSalarioBase,SEDescripcion,EMEdad,EMOficina,ID,INFO,Oficina,EMArea,EMIdCentroCostos,Ubicacion,RFC,POIDVigencia,POIdSolicitud,Perfil,   Calle,NumExt,NumInt,Colonia,Del_Municipio,EstadoFiscal,CP)  SELECT DISTINCT cs.CSAlias as NombrePestana, CS.CSidTipoSabana as TipoSabana, PA.PADescripcion, PLNombre,   RTRIM(EM.EMNumeroEmpleado), EM.EMCertificado, EM.EMApellidoPaterno, EM.EMApellidoMaterno,   RTRIM(ISNULL("
1664,2026-08-21 02:36:52.700,sabana_vida_sp_def_9,"rovacion,cast(getdate() As Date)) <= @FechaFin  AND case when @idEstatus=1 and POS.POidEstatus in (1, 3, 10) then 1           when @idEstatus=2 and POS.POidEstatus in (4, 5)     then 1 else 0 end = 1  AND POS.POidvigencia = @idVigencia AND EM.EMNumeroEmpleado not like 'test%'   IF @idEstatus = 1 BEGIN  INSERT INTO dbo.#PlanesSabanaVida (NombrePestana,TipoSabana,PADescripcion,PLNombre,EMNumeroEmpleado,EMCertificado,EMApellidoPaterno,EMApellidoMaterno,EMNombre1,EMNombre2,   Nombres,EMIdPa"
1663,2026-08-21 02:36:52.670,sabana_vida_sp_def_8," ON SO.SOidSolicitud = POS.POidSolicitud     and case when @idEstatus=1 and SOIDEstatus in(1, 3, 10) then 1              when @idEstatus=2 and SOIDEstatus in(0,1,4,5)  then 1 else 0 end = 1  INNER JOIN dbo.ff_Sexo SE ON EM.EMidsexo = SE.SEidSexo  INNER JOIN dbo.ff_Perfil pe on EM.EMIdPerfil=PEIdPerfil  WHERE CS.CSIdEstatus=1 AND CS.CSidTipoSabana = 2 and CSPestana=0 AND poidempresa = @idEmpresa  AND ISNULL(SO.SOFechaAprovacion,cast(getdate() As Date)) >= @FechaIni  AND ISNULL(SO.SOFechaAp"
1662,2026-08-21 02:36:52.653,sabana_vida_sp_def_7,"scal,'') as CP  INTO dbo.#PlanesSabanaVida  FROM dbo.ff_PlanOpcionSeleccion POS  INNER JOIN dbo.ff_PlanOpcion PO ON POS.poidplanopcion = PO.POidplanopcion AND POS.POIdEstatus in(1, 3, 10)  INNER JOIN dbo.ff_Plan PL ON PL.plidplan = PO.POidplan  INNER JOIN dbo.ff_Empleado EM ON EM.ID = POS.poidempleado  INNER JOIN dbo.ff_Parentesco PA ON PA.PAidparentesco = EM.EMidparentesco  INNER JOIN dbo.ff_ConfiguracionSabana CS ON CS.CSidPlanOpcion = POS.POidplanopcion  INNER JOIN dbo.ff_Solicitud SO"
1661,2026-08-21 02:36:52.640,sabana_vida_sp_def_6,".EMIdEmpresa)) as Oficina,  EMArea,EMIdCentroCostos,EMArchivoInformacion as Ubicacion, RTRIM(emrfc) as RFC,POS.POIDVigencia,SOIdSolicitud as POIdSolicitud, PENombre as Perfil,  isnull(emCalleFiscal,'') as Calle,isnull(EMColoniaFisico,'') as NumExt,isnull(EMCalleFisico,'') as NumInt,isnull(emColoniaFiscal,'') as Colonia,  isnull(EMMunicipioDelegacionFiscal,'') as Del_Municipio,  EstadoFiscal = (Select esDescripcion from ff_Estado where esidEstado = emEstadofiscal),  isnull(''+emcodigoPostalFi"
1660,2026-08-21 02:36:52.607,sabana_vida_sp_def_5,"status=1          and ppp.TCIdSexo=EM.EMIdSexo AND ppp.TCIdPlanOpcion=POS.POIDPlanOpcion) end as PrimaNeta,  CONVERT(CHAR(20),(POCostoRestante),103) as Costo,  SO.SONumeroSolicitud, EM.EMSalarioBase, SE.SEDescripcion, EM.EMEdad,EMOficina,EM.Id as ID, INFO=ISNULL(em.Desarrollo,''),  (Select RTRIM(TEDescripcion) from ff_tablaencabezadoDetalle WHERE TEIDDetalle=EMOficina   AND TEEnClave=(Select ENClave from ff_tablaencabezado WHERE ENNombreCampo='EMOFICINA' AND ENIdEstatus=1 AND ENIdEmpresa=EM"
1659,2026-08-21 02:36:52.577,sabana_vida_sp_def_4,"  case when @SOIdEstatus=1 then (SELECT CONVERT(CHAR(20),SUM( coalesce(TCPrimaNeta,0)),103) from  ff_TarifaCosto ppp           WHERE ppp.TCidParentesco =EM.EMIdParentesco and ppp.TCEdad=POS.POEdad and TCidEstatus=1           and ppp.TCIdSexo=EM.EMIdSexo AND ppp.TCIdPlanOpcion=POS.POIDPlanOpcion)        else         (SELECT CONVERT(CHAR(20),SUM( coalesce(TCPrimaNeta,0)),103) from  ff_TarifaCosto_hist ppp          WHERE ppp.TCidParentesco =EM.EMIdParentesco and ppp.TCEdad=POS.POEdad and TCidE"
1658,2026-08-21 02:36:52.560,sabana_vida_sp_def_3,"S.CSidTipoSabana as TipoSabana, PA.PADescripcion , PLNombre,  RTRIM(EM.EMNumeroEmpleado) as EMNumeroEmpleado, EM.EMCertificado, EM.EMApellidoPaterno, EM.EMApellidoMaterno,  RTRIM(ISNULL(EM.EMNombre1,'')) As EMNombre1, RTRIM(ISNULL(EM.EMNombre2,'')) as EMNombre2,  ISNULL(EM.EMNombre1,'')+ SPACE(1)+ ISNULL(EM.EMNombre2,'') as Nombres ,EM.EMIdParentesco,  convert(char(10),EM.EMFechaNacimiento,103) AS EMFechaNacimiento,  convert(char(10),EM.EMFechaAntiguedadGMM, 103) AS EMFechaIngresoEmpresa , "
1657,2026-08-21 02:36:52.530,sabana_vida_sp_def_2,"re @Registros int, @i int  SET @FechaFin = @FechaFin  DECLARE @SOIdEstatus int SELECT @SOIdEstatus= CASE WHEN EXISTS (select 'k' from ff_Vigencia v2 where v2.VIRenovada= v1.VIidVigencia) THEN 10         WHEN VIidEstatus not in (1,6) THEN 10  ELSE 1 END   FROM  ff_Vigencia v1 INNER JOIN ff_Empresa WITH (NOLOCK) ON VIidConfiguracion=EMidConfiguracion   WHERE EMidEmpresa = @idEmpresa AND VIidVigencia = @idVigencia AND VITipoNegocio = 1  SELECT DISTINCT top 0 cs.CSAlias as NombrePestana, C"
1656,2026-08-21 02:36:52.513,sabana_vida_sp_def_1," -- ============================================================================= -- SCRIPT 2: ff_SabanaVIDA_v2 -- Cambios vs _BF3: -- ============================================================================= CREATE   PROCEDURE [dbo].[ff_SabanaVIDA_v2]( @idEmpresa int, @FechaIni varchar(20), @FechaFin varchar(20), @idEstatus int, @idVigencia int, @Confidencial INT = 0) AS BEGIN DECLARE @KueriI  Varchar(MAX) DECLARE @KueriII  Varchar(MAX) DECLARE @KueriIII  Varchar(MAX) decla"
1655,2026-08-21 02:36:52.483,sabana_vida_sp_def_total,len=24497 chunks=49
1654,2026-08-21 02:36:52.420,sabana_data_sizes,data[0]:1677 data[1]:1115 data[2]:1726
1653,2026-08-21 02:36:52.357,bf_RepConf_Columna,"grupo='Mascotas' idEmpresaConfig=0 catReportesId=3 colsRaw=19 hayColsEspecificas=true colsEfectivas=19 campos=Empresa,Empleado,Nombre titular,IdPlan,Plan,idCobertura,Cobertura,IdDependiente,Parentesco,Nombre,Sexo,Raza,Edad,Pedigree,Color Nariz,Color Mascota,Caracteristicas Mascota,Enfermedades,Solicitud"
1652,2026-08-21 02:36:52.310,bf_RepConf_Columna,"grupo='OPC' idEmpresaConfig=0 catReportesId=3 colsRaw=41 hayColsEspecificas=true colsEfectivas=41 campos=EMNumeroEmpleado,EMApellidoPaterno,EMApellidoMaterno,Nombres,PADescripcion,SEDescripcion,EMFechaNacimiento,EMEdad,SONumeroSolicitud,EMFechaIngresoEmpresa,EmSalariobase,PrimaNeta,Costo,EMOFicina,Oficina,EMArea,EMIdCentroCostos,RFC,local_number,NumExt,NumInt,Id,Folio,PONombre,TipoSabana,POidPlan,EMidParentesco,poidplanopcion,POidGrupoParentesco,PLNombre,EMCertificado,EMNombre1,EMNombre2,Perfil,Calle,Colonia,Del_Municipio,EstadoFiscal,CP,INFO,Categoria"
1651,2026-08-21 02:36:52.250,bf_RepConf_Columna,"grupo='Vida' idEmpresaConfig=0 catReportesId=3 colsRaw=43 hayColsEspecificas=true colsEfectivas=43 campos=EMNumeroEmpleado,EMCertificado,EMApellidoPaterno,EMApellidoMaterno,Nombres,PADescripcion,SEDescripcion,EMFechaNacimiento,EMEdad,EMFechaIngresoEmpresa,SONumeroSolicitud,EMSalarioBase,RFC,Fallecimiento_12,Costo,Fallecimiento_24,Costo1,Fallecimiento_36,Costo2,Fallecimiento_250_K,Costo3,Fallecimiento_500_K,Costo4,Fallecimiento_550_K,Costo5,Invalidez_12,Costo6,Invalidez_24,Costo7,Invalidez_36,Costo8,Invalidez_250_K,Costo9,Invalidez_500_K,Costo10,Invalidez_550_K,Costo11,TipoSabana,PLNombre,EMIdParentesco,EMOficina,Oficina,Ubicacion"
1650,2026-08-21 02:36:52.200,bf_RepConf_Columna,"grupo='GMM' idEmpresaConfig=0 catReportesId=3 colsRaw=58 hayColsEspecificas=true colsEfectivas=58 campos=EMNumeroEmpleado,EMCertificado,EMApellidoPaterno,EMApellidoMaterno,Nombres,PADescripcion,SEDescripcion,EMFechaNacimiento,EMedad,EMFechaIngresoEmpresa,GPDescripcion,SONumeroSolicitud,EMOFicina,Oficina,EMArea,EMIdCentroCostos,Perfil,PrimeNeta,Costo,Maternidad,Bronce1000SMGM,Plata2000SMGM,OroSinLimite,VisionPlanBasico,VisionPlanPlus,Dental,DC_EMER_EX_MEX,DC_AMP_EMER_EX_MEX,DC_EMER_EX_GDL,DC_AMP_EMER_EX_GDL,DC_AMP_EMER_EX_MTY,DC_EMER_EX_MTY,DC_EMER_EX_ALT,DC_AMP_EMER_EX_ALT,IDEmp,INFO,Calle,NumExt,NumInt,Colonia,Del_Municipio,EstadoFiscal,CP,GMM_ANT,Exceso_ante,Ubicacion,Folio,NombrePestana,TipoSabana,POidPlan,EMidParentesco,poidplanopcion,POidGrupoParentesco,PLNombre,EMNombre1,EMNombre2,EMFechaAlta,RFC"
1649,2026-08-21 02:36:52.123,bf_RepConf_Tabla_fila,grupo=Mascotas idEmpresa=0 indexTable=3 columnaGrupo=NombrePestana agruparPorColumna=false
1648,2026-08-21 02:36:52.090,bf_RepConf_Tabla_fila,grupo=Opcionales idEmpresa=0 indexTable=2 columnaGrupo=NombrePestana agruparPorColumna=true
1647,2026-08-21 02:36:52.077,bf_RepConf_Tabla_fila,grupo=OPC idEmpresa=0 indexTable=2 columnaGrupo=NombrePestana agruparPorColumna=true
1646,2026-08-21 02:36:52.047,bf_RepConf_Tabla_fila,grupo=Vida idEmpresa=0 indexTable=1 columnaGrupo=NombrePestana agruparPorColumna=true
1645,2026-08-21 02:36:52.030,bf_RepConf_Tabla_fila,grupo=GMM idEmpresa=0 indexTable=0 columnaGrupo=NombrePestana agruparPorColumna=true
1644,2026-08-21 02:36:52.000,bf_RepConf_Tabla,reporteId=3 idEmpresaParam=2185 filas=5
1643,2026-08-21 02:36:51.920,opc_fin,SP ejecutado correctamente
1639,2026-08-21 02:36:51.577,opc_insert_estatus1,filas_insertadas=1726
1640,2026-08-21 02:36:51.577,opc_planesvida_total,planesvida=1726 configuracion=0 FechaIni_conv=2025-10-13 FechaFin_conv=2026-08-31
1641,2026-08-21 02:36:51.577,opc_kuerii_estado,es_null=1 longitud=0 inicio=(null)
1642,2026-08-21 02:36:51.577,opc_execute_query,"longitud=652 inicio=SELECT DISTINCT 'OPC' as grupo, NombrePestana, P.TipoSabana, P.PADescripcion, P.PONombre, PLNombre, P.EMNumeroEmpleado, P.EMCertificado, P.EMApellidoPaterno, P.EMApellidoMaterno, P.EMNombre1, P.EMNombre2, P.Nombres, P.PrimaNeta, P.costo as Costo, P.EMIdParentesco, P.EMFechaNacimiento, Perfil, P.EMFechaIngresoEmpresa, P.SONumeroSolicitud, P.EMSalarioBase, P.SEDescripcion, P.EMEdad, P.EMOficina, "
1638,2026-08-21 02:36:51.090,opc_inicio,idEmpresa=2185 idVigencia=4067 FechaIni=2025-10-13 00:00:00 FechaFin=2026-08-31 02:46:00 idEstatus=1 SOIdEstatus=1
1637,2026-08-21 02:34:52.687,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
1636,2026-08-21 02:34:52.653,escribirTabla_matchColumnas,EMNumeroEmpleado=OK->EMNumeroEmpleado | EMApellidoPaterno=OK->EMApellidoPaterno | EMApellidoMaterno=OK->EMApellidoMaterno | EMNombre1=OK->EMNombre1 | EMNombre2=OK->EMNombre2 | SEDescripcion=OK->SEDescripcion | PADescripcion=OK->PADescripcion | EMFechaNacimiento=OK->EMFechaNacimiento | RFC=OK->RFC | EMedad=OK->EMEdad | EMFechaIngresoEmpresa=OK->EMFechaIngresoEmpresa | PrimaNeta=OK->PrimaNeta | Costo=OK->Costo | EMOFicina=OK->EMOficina | Oficina=OK->Oficina | Perfil=OK->Perfil | EMSalarioBase=SKIP:noVisible | SONumeroSolicitud=SKIP:noVisible | local_number=SKIP:noVisible | EMIdCentroCostos=SKIP:noVisible | EMArea=SKIP:noVisible | TipoSabana=SKIP:noVisible | POidPlan=SKIP:noVisible | EMidParentesco=SKIP:noVisible | poidplanopcion=SKIP:noVisible | POidGrupoParentesco=SKIP:noVisible | Nombres=SKIP:noVisible | PLNombre=SKIP:noVisible | EMCertificado=SKIP:noVisible | Calle=SKIP:noVisible | Colonia=SKIP:noVisible | Del_Municipio=SKIP:noVisible | EstadoFiscal=SKIP:noVisible | CP=SKIP:noVisible | INFO=SKIP:noVisible | Categoria=SKIP:noVisible | NumExt=OK->NumExt | NumInt=OK->NumInt | PONombre=OK->PONombre | id=OK->Id | Folio=OK->Folio | NombrePestana=SKIP:noVisible | Ubicacion=SKIP:noVisible | grupo=SKIP:noVisible
1635,2026-08-21 02:34:52.623,escribirTabla_inicio,grupo=Opcionales columnasConfig=44 preservarDinamicas=false columnaGrupo=NombrePestana agrupar=true filasEnHoja=1
1634,2026-08-21 02:34:52.560,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
1633,2026-08-21 02:34:52.530,escribirTabla_matchColumnas,EMNumeroEmpleado=OK->EMNumeroEmpleado | EMApellidoPaterno=OK->EMApellidoPaterno | EMApellidoMaterno=OK->EMApellidoMaterno | EMNombre1=OK->EMNombre1 | EMNombre2=OK->EMNombre2 | SEDescripcion=OK->SEDescripcion | PADescripcion=OK->PADescripcion | EMFechaNacimiento=OK->EMFechaNacimiento | RFC=OK->RFC | EMedad=OK->EMEdad | EMFechaIngresoEmpresa=OK->EMFechaIngresoEmpresa | PrimaNeta=OK->PrimaNeta | Costo=OK->Costo | EMOFicina=OK->EMOficina | Oficina=OK->Oficina | Perfil=OK->Perfil | EMSalarioBase=SKIP:noVisible | SONumeroSolicitud=SKIP:noVisible | local_number=SKIP:noVisible | EMIdCentroCostos=SKIP:noVisible | EMArea=SKIP:noVisible | TipoSabana=SKIP:noVisible | POidPlan=SKIP:noVisible | EMidParentesco=SKIP:noVisible | poidplanopcion=SKIP:noVisible | POidGrupoParentesco=SKIP:noVisible | Nombres=SKIP:noVisible | PLNombre=SKIP:noVisible | EMCertificado=SKIP:noVisible | Calle=SKIP:noVisible | Colonia=SKIP:noVisible | Del_Municipio=SKIP:noVisible | EstadoFiscal=SKIP:noVisible | CP=SKIP:noVisible | INFO=SKIP:noVisible | Categoria=SKIP:noVisible | NumExt=OK->NumExt | NumInt=OK->NumInt | PONombre=OK->PONombre | id=OK->Id | Folio=OK->Folio | NombrePestana=SKIP:noVisible | Ubicacion=SKIP:noVisible | grupo=SKIP:noVisible
1632,2026-08-21 02:34:52.497,escribirTabla_inicio,grupo=Opcionales columnasConfig=44 preservarDinamicas=false columnaGrupo=NombrePestana agrupar=true filasEnHoja=72
1631,2026-08-21 02:34:51.687,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
1630,2026-08-21 02:34:51.653,escribirTabla_matchColumnas,EMNumeroEmpleado=OK->EMNumeroEmpleado | EMApellidoPaterno=OK->EMApellidoPaterno | EMApellidoMaterno=OK->EMApellidoMaterno | EMNombre1=OK->EMNombre1 | EMNombre2=OK->EMNombre2 | SEDescripcion=OK->SEDescripcion | PADescripcion=OK->PADescripcion | EMFechaNacimiento=OK->EMFechaNacimiento | RFC=OK->RFC | EMedad=OK->EMEdad | EMFechaIngresoEmpresa=OK->EMFechaIngresoEmpresa | PrimaNeta=OK->PrimaNeta | Costo=OK->Costo | EMOFicina=OK->EMOficina | Oficina=OK->Oficina | Perfil=OK->Perfil | EMSalarioBase=SKIP:noVisible | SONumeroSolicitud=SKIP:noVisible | local_number=SKIP:noVisible | EMIdCentroCostos=SKIP:noVisible | EMArea=SKIP:noVisible | TipoSabana=SKIP:noVisible | POidPlan=SKIP:noVisible | EMidParentesco=SKIP:noVisible | poidplanopcion=SKIP:noVisible | POidGrupoParentesco=SKIP:noVisible | Nombres=SKIP:noVisible | PLNombre=SKIP:noVisible | EMCertificado=SKIP:noVisible | Calle=SKIP:noVisible | Colonia=SKIP:noVisible | Del_Municipio=SKIP:noVisible | EstadoFiscal=SKIP:noVisible | CP=SKIP:noVisible | INFO=SKIP:noVisible | Categoria=SKIP:noVisible | NumExt=OK->NumExt | NumInt=OK->NumInt | PONombre=OK->PONombre | id=OK->Id | Folio=OK->Folio | NombrePestana=SKIP:noVisible | Ubicacion=SKIP:noVisible | grupo=SKIP:noVisible
1629,2026-08-21 02:34:51.623,escribirTabla_inicio,grupo=Opcionales columnasConfig=44 preservarDinamicas=false columnaGrupo=NombrePestana agrupar=true filasEnHoja=1350
1628,2026-08-21 02:34:51.043,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
1627,2026-08-21 02:34:51.030,escribirTabla_matchColumnas,EMNumeroEmpleado=OK->EMNumeroEmpleado | EMApellidoPaterno=OK->EMApellidoPaterno | EMApellidoMaterno=OK->EMApellidoMaterno | EMNombre1=OK->EMNombre1 | EMNombre2=OK->EMNombre2 | SEDescripcion=OK->SEDescripcion | PADescripcion=OK->PADescripcion | EMFechaNacimiento=OK->EMFechaNacimiento | RFC=OK->RFC | EMedad=OK->EMEdad | EMFechaIngresoEmpresa=OK->EMFechaIngresoEmpresa | PrimaNeta=OK->PrimaNeta | Costo=OK->Costo | EMOFicina=OK->EMOficina | Oficina=OK->Oficina | Perfil=OK->Perfil | EMSalarioBase=SKIP:noVisible | SONumeroSolicitud=SKIP:noVisible | local_number=SKIP:noVisible | EMIdCentroCostos=SKIP:noVisible | EMArea=SKIP:noVisible | TipoSabana=SKIP:noVisible | POidPlan=SKIP:noVisible | EMidParentesco=SKIP:noVisible | poidplanopcion=SKIP:noVisible | POidGrupoParentesco=SKIP:noVisible | Nombres=SKIP:noVisible | PLNombre=SKIP:noVisible | EMCertificado=SKIP:noVisible | Calle=SKIP:noVisible | Colonia=SKIP:noVisible | Del_Municipio=SKIP:noVisible | EstadoFiscal=SKIP:noVisible | CP=SKIP:noVisible | INFO=SKIP:noVisible | Categoria=SKIP:noVisible | NumExt=OK->NumExt | NumInt=OK->NumInt | PONombre=OK->PONombre | id=OK->Id | Folio=OK->Folio | NombrePestana=SKIP:noVisible | Ubicacion=SKIP:noVisible | grupo=SKIP:noVisible
1626,2026-08-21 02:34:50.997,escribirTabla_inicio,grupo=Opcionales columnasConfig=44 preservarDinamicas=false columnaGrupo=NombrePestana agrupar=true filasEnHoja=1027
1625,2026-08-21 02:34:47.060,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
1624,2026-08-21 02:34:47.043,escribirTabla_matchColumnas,EMNumeroEmpleado=OK->EMNumeroEmpleado | EMApellidoPaterno=OK->EMApellidoPaterno | EMApellidoMaterno=OK->EMApellidoMaterno | EMNombre1=OK->EMNombre1 | EMNombre2=OK->EMNombre2 | SEDescripcion=OK->SEDescripcion | PADescripcion=OK->PADescripcion | EMFechaNacimiento=OK->EMFechaNacimiento | RFC=OK->RFC | EMedad=OK->EMEdad | EMFechaIngresoEmpresa=OK->EMFechaIngresoEmpresa | PrimaNeta=OK->PrimaNeta | Costo=OK->Costo | EMOFicina=OK->EMOficina | Oficina=OK->Oficina | Perfil=OK->Perfil | EMSalarioBase=SKIP:noVisible | SONumeroSolicitud=SKIP:noVisible | local_number=SKIP:noVisible | EMIdCentroCostos=SKIP:noVisible | EMArea=SKIP:noVisible | TipoSabana=SKIP:noVisible | POidPlan=SKIP:noVisible | EMidParentesco=SKIP:noVisible | poidplanopcion=SKIP:noVisible | POidGrupoParentesco=SKIP:noVisible | Nombres=SKIP:noVisible | PLNombre=SKIP:noVisible | EMCertificado=SKIP:noVisible | Calle=SKIP:noVisible | Colonia=SKIP:noVisible | Del_Municipio=SKIP:noVisible | EstadoFiscal=SKIP:noVisible | CP=SKIP:noVisible | INFO=SKIP:noVisible | Categoria=SKIP:noVisible | NumExt=OK->NumExt | NumInt=OK->NumInt | PONombre=OK->PONombre | id=OK->Id | Folio=OK->Folio | NombrePestana=SKIP:noVisible | Ubicacion=SKIP:noVisible | grupo=SKIP:noVisible
1623,2026-08-21 02:34:47.013,escribirTabla_inicio,grupo=Opcionales columnasConfig=44 preservarDinamicas=false columnaGrupo=NombrePestana agrupar=true filasEnHoja=3827
1622,2026-08-21 02:34:42.763,escribirTabla_resultado,"totalColumnasEscritas=21 rutaUsada=solo-configurado headers=[No. Empleado, Paterno, Materno, Primer Nombre, Segundo Nombre, Sexo, Parentesco, Fecha de Nacimiento, RFC, Edad, EMFechaIngresoEmpresa, PrimaNeta, Costo, EMOFicina, Oficina, Perfil, NumExt, NumInt, PONombre, id, Folio]"
